Channel,Campaign,Campaign ID,Ad group,Ad group ID,Search keyword,Search term,Match type,Cost,Impressions,Reach,Clicks,Conversions,Age,Gender
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Sweater,1.16E+11,#NAME?,polo bear hoodie,Phrase (close variant),82.625,3305,1156.75,416.43,46.27,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Sweater,1.16E+11,#NAME?,puma pink crop hoodie,Phrase (close variant),73.296,4072,488.64,146.592,14.6592,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Sweater,1.16E+11,#NAME?,ragwear hoodie,Phrase (close variant),37.2,1488,669.6,93.744,6.696,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Sweater,1.16E+11,#NAME?,recycled hoodies,Phrase (close variant),72.442,2498,849.32,679.456,33.9728,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Sweater,1.16E+11,#NAME?,retrovert smiley hoodie,Phrase (close variant),54.994,1774,745.08,260.778,52.1556,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Sweater,1.16E+11,#NAME?,rhinestone hoodies,Phrase (close variant),73.321,3859,771.8,987.904,61.744,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Sweater,1.16E+11,#NAME?,snowboard hoodie,Phrase (close variant),52.7,1550,821.5,279.31,16.43,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Sweater,1.16E+11,#NAME?,streetwear hoodie,Phrase (close variant),38.7,1290,748.2,418.992,59.856,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Sweater,1.16E+11,#NAME?,streetwear hoodies canada,Phrase (close variant),27.696,1731,519.3,98.667,5.193,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Sweater,1.16E+11,#NAME?,summer hoodies for men,Phrase (close variant),123.624,3636,1418.04,680.6592,42.5412,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Sweater,1.16E+11,#NAME?,supreme hoodies,Phrase (close variant),42.56,1120,201.6,151.2,10.08,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Sweater,1.16E+11,#NAME?,talentless hoodie,Phrase (close variant),106.666,2807,757.89,954.9414,53.0523,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Sweater,1.16E+11,#NAME?,the society hoodie,Phrase (close variant),5.768,206,47.38,6.1594,0.4738,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Sweater,1.16E+11,#NAME?,tno hoodie,Phrase (close variant),102.097,4439,1509.26,633.8892,105.6482,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Sweater,1.16E+11,#NAME?,uniqlo hoodie malaysia,Phrase (close variant),18.84,942,442.74,97.4028,8.8548,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Sweater,1.16E+11,#NAME?,universal sports academy hoodie,Phrase (close variant),108.24,4510,2751.1,1650.66,110.044,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Sweater,1.16E+11,#NAME?,where to buy hoodies in singapore,Phrase (close variant),5.915,169,59.15,26.026,2.366,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Sweater,1.16E+11,#NAME?,wlkn hoodie,Phrase (close variant),12.864,402,249.24,186.93,12.462,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Sweater,1.16E+11,#NAME?,y2k hoodie,Phrase (close variant),23.104,722,223.82,71.6224,4.4764,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Sweater,1.16E+11,#NAME?,y2k hoodie men's,Phrase (close variant),47.52,1584,285.12,387.7632,22.8096,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Sweater,1.16E+11,#NAME?,zoo york hoodie,Phrase (close variant),76.734,2842,539.98,259.1904,43.1984,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Sale,1.16E+11,#NAME?,hoodies for sale,Exact (close variant),15.19,434,121.52,36.456,7.2912,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Sale,1.16E+11,#NAME?,best cheap hoodie,Phrase (close variant),38.09,1465,835.05,91.8555,8.3505,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Sale,1.16E+11,#NAME?,cheap hoodies under $10,Phrase (close variant),129.268,3802,912.48,273.744,27.3744,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Sale,1.16E+11,#NAME?,where to buy cheap hoodies,Phrase (close variant),61.59,4106,492.72,44.3448,4.9272,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Jackets,1.16E+11,#NAME?,555 555 hoodies,Phrase (close variant),48.714,2118,402.42,120.726,24.1452,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Jackets,1.16E+11,#NAME?,american eagle hoodie,Phrase (close variant),49.96,1249,287.27,206.8344,17.2362,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Jackets,1.16E+11,#NAME?,blue jays hoodies,Phrase (close variant),163.614,4422,1768.8,371.448,53.064,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Jackets,1.16E+11,#NAME?,east coast lifestyle hoodie,Phrase (close variant),40.38,2692,1399.84,1567.8208,111.9872,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Jackets,1.16E+11,#NAME?,nurse zip up hoodie,Phrase (close variant),40.546,2134,1002.98,641.9072,40.1192,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Jackets,1.16E+11,#NAME?,palace hoodie,Phrase (close variant),103.656,4936,1974.4,1105.664,78.976,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Jackets,1.16E+11,#NAME?,reitmans hoodies,Phrase (close variant),40.446,1498,164.78,158.1888,9.8868,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodie Jackets,1.16E+11,#NAME?,wind river hoodies,Phrase (close variant),15.951,409,130.88,31.4112,2.6176,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - BMM | Txt ~ AW - Hoodies,11704805699,AW - Hoodies,1.16E+11,#NAME?,new york hoodie h&m,Phrase (close variant),4.608,128,53.76,19.3536,2.1504,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - T Shirts,1.16E+11,t shirt,t shirt,Exact,73.563,2373,1471.26,1132.8702,102.9882,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - T Shirts,1.16E+11,tee shirts,t shirts,Exact (close variant),48.776,1876,469,239.19,14.07,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Shirts,1.16E+11,shirts,shirt,Exact (close variant),49.35,2350,493.5,256.62,19.74,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Shirts,1.16E+11,shirts for men,mens shirts,Exact (close variant),65.25,2250,810,453.6,64.8,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Mixed,1.16E+11,graphic tees men,graphic tees men,Exact,100.59,3353,1140.02,957.6168,68.4012,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - T Shirts,1.16E+11,t shirts for men,t shirts for men,Exact,127.904,3997,559.58,626.7296,44.7664,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - T Shirts,1.16E+11,t shirts shop,t shirt store,Exact (close variant),61.349,1979,989.5,791.6,79.16,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Mixed,1.16E+11,graphic tees men,unique graphic t shirts mens,Exact (close variant),134.211,4067,488.04,214.7376,19.5216,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Mixed,1.16E+11,designer tee shirts,tshirt designer,Exact (close variant),52.146,2897,492.49,275.7944,34.4743,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Vintage,1.16E+11,vintage shirts,vintage shirts,Exact,145.6,4160,665.6,366.08,33.28,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - T Shirts,1.16E+11,t shirts shop,the t shirt shop,Exact (close variant),39.525,1581,505.92,242.8416,20.2368,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - T Shirts,1.16E+11,t shirt,t shirts,Exact (close variant),62.643,2983,805.41,902.0592,56.3787,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Shirts,1.16E+11,shirts for boys,shirts for boys,Exact,16.74,930,158.1,47.43,7.905,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - T Shirts,1.16E+11,t shirt sale,t shirt sale,Exact,42.03,1401,224.16,313.824,15.6912,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - T Shirts,1.16E+11,t shirts for men,men tshirts,Exact (close variant),79.866,2958,1804.38,920.2338,54.1314,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - White,1.16E+11,white t shirt,t shirt white,Exact (close variant),197.08,4927,1527.37,610.948,61.0948,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Shirts,1.16E+11,linen shirts men,linen shirts men,Exact,133.008,3912,1603.92,1635.9984,96.2352,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - T Shirts,1.16E+11,t shirts shop,places to buy t shirts,Exact (close variant),76.6,1915,1149,137.88,11.49,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - T Shirts,1.16E+11,tee shirts,t sirts,Exact (close variant),40.064,2504,1477.36,487.5288,44.3208,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - T Shirts,1.16E+11,tee shirts,tee shirts,Exact,22.975,919,303.27,363.924,24.2616,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - T Shirts,1.16E+11,tee shirts,t shrits,Exact (close variant),64.7,2588,310.56,62.112,12.4224,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - T Shirts,1.16E+11,polo tshirts,polo t shirts,Exact (close variant),32.262,849,263.19,236.871,13.1595,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Mixed,1.16E+11,graphic tees men,graphic tees men's,Exact (close variant),82.6,2065,1156.4,1052.324,80.948,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - T Shirts,1.16E+11,t shirt,teshirt,Exact (close variant),29.26,1540,385,219.45,11.55,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Mixed,1.16E+11,graphic tees men,men's graphic t shirts,Exact (close variant),151.164,4446,1733.94,971.0064,121.3758,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Shirts,1.16E+11,shirts for men,shirts for men,Exact,183.084,4818,963.6,1541.76,77.088,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Mixed,1.16E+11,designer tee shirts,designer t shirts,Exact (close variant),54.45,1815,254.1,337.953,17.787,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - White,1.16E+11,white t shirt,white t shirt,Exact,58.48,1720,447.2,214.656,13.416,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Cool,1.16E+11,cool shirts,cool shirts,Exact,171.405,4395,2373.3,1898.64,189.864,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - T Shirts,1.16E+11,t shirt,tahirt,Exact (close variant),40.08,2004,380.76,152.304,30.4608,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Cool,1.16E+11,cool shirts for men,cool shirts for men,Exact,66.309,2883,1672.14,300.9852,16.7214,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Cool,1.16E+11,cooling shirt,cooled shirt,Exact (close variant),27.5,1100,682,286.44,47.74,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Mixed,1.16E+11,graphic tees men,graphic t mens,Exact (close variant),103.818,2662,665.5,432.575,33.275,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Mixed,1.16E+11,designer tee shirts,t shirt designer,Exact (close variant),121,4840,2807.2,1459.744,112.288,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Shirts,1.16E+11,denim shirts,denim shirts,Exact,60.61,1595,223.3,133.98,6.699,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Shirts,1.16E+11,linen shirts,linen shirts,Exact,8.56,535,342.4,191.744,13.696,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Shirts,1.16E+11,linen shirts for men,linen shirts for men,Exact,75.6,3024,1753.92,1104.9696,122.7744,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Shirts,1.16E+11,shirts,shirts,Exact,90.136,4744,2466.88,2072.1792,148.0128,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Shirts,1.16E+11,trousers for men,trousers for men,Exact,9.504,288,34.56,47.0016,2.7648,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Shirts,1.16E+11,shirts,clothes shirts,Exact (close variant),20.16,1120,246.4,172.48,12.32,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Shirts,1.16E+11,shirts for men,mens shirts online,Exact (close variant),86.361,2617,1282.33,692.4582,38.4699,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Shirts,1.16E+11,shirts for men,mens tshirts,Exact (close variant),55.458,2133,1343.79,107.5032,13.4379,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Shirts,1.16E+11,shirts for men,mesn shirt,Exact (close variant),43.656,1284,860.28,86.028,8.6028,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Shirts,1.16E+11,trousers for men,pant men,Exact (close variant),30.032,1877,1069.89,192.5802,10.6989,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Shirts,1.16E+11,shirts for men,shirt for men,Exact (close variant),83.16,3465,1593.9,143.451,15.939,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Shirts,1.16E+11,shirts,thirts,Exact (close variant),113.39,4930,2612.9,940.644,78.387,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - Shirts,1.16E+11,shirts for boys,tshirts for boys,Exact (close variant),65.977,3881,1707.64,580.5976,34.1528,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - T Shirts,1.16E+11,polo tshirts,polo tshirts,Exact,181.96,4549,955.29,343.9044,19.1058,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - T Shirts,1.16E+11,t shirts shop,t shirts shop,Exact,141.856,4433,1595.88,1005.4044,111.7116,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - T Shirts,1.16E+11,t shirts shop,buy t shirts,Exact (close variant),76.266,4014,642.24,899.136,44.9568,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - T Shirts,1.16E+11,tee shirts,by t shirt,Exact (close variant),133.668,3713,1299.55,454.8425,64.9775,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (CA),11706573301,AW - T Shirts,1.16E+11,t shirts for men,cool tshirt for men,Exact (close variant),45.395,1297,596.62,954.592,47.7296,NA,NA
